#T Cv <E> <E^2>
0.1916633266533066 97.89986964743338 9.419978749502821 90.49559324714986
0.1926452905811623 98.002212644403 9.46706453435873 91.40677899702098
0.193627254509018 98.10945370043154 9.514253235685588 92.3247108747193
0.1946092184368738 98.22139795480543 9.561549570442351 93.24950703618367
0.1955911823647295 98.33781563629981 9.608958046981442 94.18128190314133
0.1965731462925852 98.45844371669426 9.656482931549746 95.12014542029502
0.1975551102204409 98.58298788196879 9.704128216575697 96.0662023429377
0.1985370741482966 98.71112479341058 9.75189759103603 97.01955156151389
0.1995190380761523 98.8425046136619 9.799794413172821 97.98028546946762
0.2005010020040081 98.97675376151128 9.847821685808311 98.94848937996315
0.2014829659318638 99.11347786697628 9.895982034466412 99.92424099671882
0.2024649298597195 99.25226489416215 9.944277688477934 100.9076099434976
0.2034468937875752 99.39268839539061 9.992710465222331 101.8986573562155
0.2044288577154309 99.53431086524594 10.04128175761704 102.8974355410471
0.2054108216432866 99.6766871587775 10.08999252493219 103.9039877010724
0.2063927855711423 99.81936794090329 10.13884328698185 104.9183477335774
0.207374749498998 99.96190313196769 10.18783412170169 105.9405400991615
0.2083567134268537 100.1038453163325 10.23696466609742 106.9705797633044
0.2093386773547095 100.244753084364 10.28623412050882 108.0084722102955
0.2103206412825652 100.3841942737113 10.33564125610578 109.0542135285501
0.2113026052104209 100.5217490826231 10.38518442551052 110.10779056603
0.2122845691382766 100.6570130272889 10.43486157640197 111.1691811535121
0.2132665330661323 100.7895997183248 10.48467026793451 112.238354392915
0.214248496993988 100.9191434324183 10.53460768978707 113.3152710073934
0.2152304609218437 101.0453014591382 10.58467068362813 114.3998837492445
0.2162124248496994 101.1677562054208 10.63485576676836 115.4921378612584
0.2171943887775551 101.2862170426566 10.68515915775114 116.5919715865725
0.2181763527054109 101.4004218840477 10.73557680362839 117.6993167218967
0.2191583166332666 101.5101384827944 10.78610440864995 118.8140992084556
0.2201402805611223 101.6151654475806 10.83673746408433 119.9362397547912
0.221122244488978 101.7153329701877 10.88747127890114 121.0656544855009
0.2221042084168337 101.8105032671358 10.9383010110221 122.2022556095666
0.2230861723446894 101.9005707373747 10.98922169887244 123.3459521022309
0.2240681362725451 101.9854618448572 11.04022829294135 124.4966503939627
0.2250501002004008 102.0651347307719 11.09131568710748 125.6542550606647
0.2260320641282565 102.1395785721428 11.14247874944379 126.8186695087431
0.2270140280561123 102.208812695239 11.19371235228172 127.9897966494933
0.227995991983968 102.2728854644661 11.24501140128629 129.1675395570664
0.2289779559118237 102.3318729592279 11.29637086333929 130.3518021047287
0.2299599198396794 102.3858774637875 11.3477857930262 131.5424895745865
0.2309418837675351 102.4350257850719 11.39925135755643 132.7395092360881
0.2319238476953908 102.4794674229528 11.4507628599565 133.9427708892413
0.2329058116232465 102.5193726140986 11.50231576040198 135.1521873688256
0.2338877755511022 102.5549302716446 11.55390569557718 136.3676750064345
0.234869739478958 102.5863458430062 11.60552849596821 137.5891540475246
0.2358517034068137 102.6138391076692 11.65718020102228 138.8165490212634
0.2368336673346694 102.6376419390752 11.70885707212303 140.0497890614848
0.2378156312625251 102.6579960475843 11.76055560336204 141.2888081774247
0.2387975951903808 102.6751507296192 11.81227253008816 142.5335454734394
0.2397795591182365 102.6893606388654 11.86400483526251 143.7839453175501
0.2407615230460922 102.7008835988534 11.91574975363987 145.039957458776
0.2417434869739479 102.709978475219 11.96750477383083 146.3015370940432
0.2427254509018036 102.7169031197419 12.01926763831083 147.5686448855059
0.2437074148296594 102.7219124042808 12.07103634144962 148.841246929751
0.2446893787575151 102.7252563540552 12.12280912566092 150.1193146806125
0.2456713426853708 102.7271783926942 12.17458447577147 151.4028248276211
0.2466533066132265 102.7279137078944 12.22636111172632 152.6917591324624
0.2476352705410822 102.7276877456659 12.27813797975133 153.9861042260114
0.2486172344689379 102.7267148400409 12.32991424210158 155.2858513687733
0.2495991983967936 102.7251969812784 12.38168926553765 156.5909961777975
0.2505811623246493 102.7233227292271 12.43346260865322 157.9015383230383
0.251563126252505 102.7212662698646 12.48523400821669 159.2174811967103
0.2525450901803608 102.719186618893 12.53700336465119 160.5388315587355
0.2535270541082165 102.7172269706195 12.58877072680582 161.8655991618656
0.2545090180360722 102.7155141900599 12.64053627616217 163.1977963599456
0.2554909819639279 102.7141584478167 12.69230031060359 164.5354377025968
0.2564729458917836 102.7132529902937 12.74406322790169 165.8785395199327
0.2574549098196393 102.7128740445565 12.79582550904019 167.2271195005984
0.258436873747495 102.7130808514363 12.84758770150628 168.5811962664046
0.2594188376753507 102.7139158198197 12.8993504026768 169.9407889467976
0.2604008016032064 102.7154047965258 12.95111424341603 171.305916756316
0.2613827655310622 102.7175574457185 13.00287987198758 172.6765985778611
0.2623647294589179 102.7203677290018 13.05464793839217 174.0528525547259
0.2633466933867736 102.723814479643 13.10641907922152 175.4346956939776
0.2643286573146293 102.7278620612111 13.15819390312257 176.8221434837306
0.265310621242485 102.7324611053995 13.20997297694251 178.2152095265704
0.2662925851703407 102.7375493179672 13.26175681263522 179.6139051912943
0.2672745490981964 102.7430523454831 13.31354585498985 181.018239284881
0.2682565130260521 102.7488846952204 13.36534047023749 182.4282177464922
0.2692384769539078 102.7549506985144 13.41714093558035 183.8438433648525
0.2702204408817636 102.7611455102017 13.46894742969183 185.2651155206376
0.2712024048096193 102.7673561369804 13.52076002420186 186.6920299546053
0.272184368737475 102.7734624835813 13.57257867621432 188.1245785627774
0.2731663326653307 102.7793384138081 13.62440322185012 189.5627492191311
0.2741482965931864 102.7848528147759 13.67623337083821 191.0065256263757
0.2751302605210421 102.7898706597346 13.72806870215065 192.4558871951706
0.2761122244488978 102.7942540615348 13.77990866067943 193.9108089519166
0.2770941883767535 102.7978633116601 13.83175255493637 195.3712614749757
0.2780761523046092 102.8005578969058 13.88359955576809 196.8372108592256
0.279058116232465 102.8021974895145 13.93544869605327 198.3086187084028
0.2800400801603207 102.8026429051865 13.98729887135873 199.785442154803
0.2810220440881764 102.801757023749 14.03914884151629 201.2676339054814
0.2820040080160321 102.7994056685797 14.09099723308626 202.7551423142484
0.2829859719438878 102.7954584406601 14.1428425426611 204.2479114783562
0.2839679358717435 102.7897895040441 14.19468314096327 205.7458813587845
0.2849498997995992 102.7822783186856 14.24651727769339 207.2489879229856
0.2859318637274549 102.7728103209528 14.29834308706359 208.7571633086327
0.2869138276553106 102.7612775446776 14.35015859398235 210.2703360071519
0.2878957915831664 102.7475791869064 14.40196172081168 211.7884310653802
0.2888777555110221 102.7316221127771 14.45375029465453 213.3113703038989
0.2898597194388778 102.7133213010223 14.5055220551081 214.8390725504811
0.2908416833667335 102.6926002286481 14.55727466242542 216.3714538869823
0.2918236472945892 102.6693911952807 14.60900570602492 217.9084279080321
0.2928056112224449 102.6436355879247 14.66071271328847 219.4499059898777
0.2937875751503006 102.6152840864625 14.71239315858832 220.9957975676401
0.2947695390781563 102.5842968103274 14.76404447249281 222.5460104194785
0.2957515030060121 102.5506434099775 14.81566405108203 224.1004509558387
0.2967334669338678 102.5143031012437 14.86724926533402 225.6590245122985
0.2977154308617235 102.4752646512325 14.91879747050362 227.2216356442768
0.2986973947895792 102.4335263076233 14.97030601548271 228.7881884223187
0.2996793587174349 102.3890956851018 15.02177225205104 230.3585867262164
0.3006613226452906 102.341989603111 15.07319354400112 231.9327345366571
0.3016432865731463 102.2922338834981 15.12456727607783 233.5105362230768
0.302625250501002 102.2398631054121 15.17589086270497 235.0918968263053
0.3036072144288577 102.1849203261092 15.22716175644935 236.676722334936
0.3045891783567135 102.1274567682062 15.27837745619171 238.2649199541665
0.3055711422845692 102.0675314743102 15.32953551498383 239.8563983661755
0.3065531062124249 102.0052109375631 15.38063354754185 241.4510679809025
0.3075350701402806 101.9405687062332 15.43166923737343 243.0488411765726
0.3085170340681363 101.8736849681106 15.48264034350475 244.6496325290472
0.309498997995992 101.8046461187282 15.53354470678425 246.2533590292529
0.3104809619238477 101.7335443124044 15.58438025576491 247.859940288227
0.3114629258517034 101.6604770056732 15.63514501213111 249.4692987292293
0.3124448897795591 101.5855464880658 15.68583709567932 251.081359766313
0.3134268537074149 101.5088594114009 15.73645472883024 252.6960519693242
